n d
400 0.007506265664160401
400 0.007493734335839599
400 0.007506265664160401
400 0.007506265664160401
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
200 0.01507537688442211
200 0.01507537688442211
200 0.015025125628140703
200 0.01507537688442211
200 0.01507537688442211
200 0.015025125628140703
200 0.01507537688442211
200 0.015025125628140703
200 0.01507537688442211
200 0.015025125628140703
200 0.02236180904522613
200 0.022261306532663318
200 0.022110552763819097
200 0.022462311557788946
200 0.02190954773869347
200 0.022160804020100504
200 0.02241206030150754
200 0.022512562814070353
200 0.022311557788944725
200 0.022663316582914574
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
400 0.19017543859649122
400 0.19028822055137845
400 0.1900375939849624
400 0.1900751879699248
400 0.18988721804511277
400 0.18994987468671679
400 0.1898997493734336
400 0.19015037593984963
400 0.18986215538847118
400 0.19055137844611528
625 0.01
625 0.00998974358974359
625 0.009984615384615385
625 0.00998974358974359
625 0.009994871794871794
625 0.009994871794871794
625 0.009984615384615385
625 0.01
625 0.01
625 0.009994871794871794
400 0.19017543859649122
400 0.18994987468671679
400 0.19005012531328322
400 0.19036340852130326
400 0.1898997493734336
400 0.1893609022556391
400 0.1901002506265664
400 0.19031328320802005
400 0.1899749373433584
400 0.1900751879699248
400 0.022531328320802006
400 0.022531328320802006
400 0.022556390977443608
400 0.0225062656641604
400 0.0225062656641604
400 0.0225062656641604
400 0.022543859649122807
400 0.0224937343358396
400 0.0225062656641604
400 0.022468671679197996
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
600 0.09741235392320534
600 0.09769059543683918
600 0.09737896494156928
600 0.09776850306065665
600 0.09762381747356706
600 0.09755147468002226
600 0.09764051196438508
600 0.09755147468002226
600 0.09747913188647746
600 0.09735670562047857
600 0.18982749026154702
600 0.19001112966054534
600 0.1897829716193656
600 0.1896605453533667
600 0.1898998330550918
600 0.19018363939899832
600 0.19022259321090706
600 0.19003895381190875
600 0.1901168614357262
600 0.19022259321090706
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
400 0.09776942355889724
400 0.097468671679198
400 0.09744360902255639
400 0.09770676691729323
400 0.09780701754385965
400 0.0975062656641604
400 0.09753132832080201
400 0.09789473684210526
400 0.0975187969924812
400 0.0975062656641604
1296 0.004598646265312932
1296 0.004597454597454597
1296 0.004598646265312932
1296 0.004598646265312932
1296 0.004597454597454597
1296 0.004598646265312932
1296 0.004598646265312932
1296 0.004597454597454597
1296 0.004598646265312932
1296 0.004597454597454597
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
400 0.015012531328320802
400 0.015012531328320802
400 0.015012531328320802
400 0.015
400 0.015012531328320802
400 0.015
400 0.015012531328320802
400 0.015
400 0.015037593984962405
400 0.015
1296 0.004907288240621574
1296 0.004904904904904905
1296 0.00490371323704657
1296 0.004906096572763239
1296 0.004904904904904905
1296 0.004907288240621574
1296 0.004906096572763239
1296 0.004907288240621574
1296 0.004907288240621574
1296 0.004906096572763239
1296 0.005211163544496878
1296 0.0052135468802135465
1296 0.0052135468802135465
1296 0.005214738548071881
1296 0.005214738548071881
1296 0.005214738548071881
1296 0.0052135468802135465
1296 0.0052123552123552125
1296 0.0052123552123552125
1296 0.005214738548071881
256 0.022150735294117648
256 0.022150735294117648
256 0.022120098039215687
256 0.022120098039215687
256 0.022120098039215687
256 0.022120098039215687
256 0.022150735294117648
256 0.022150735294117648
256 0.022150735294117648
256 0.022120098039215687
200 0.045025125628140705
200 0.045175879396984926
200 0.04507537688442211
200 0.045025125628140705
200 0.045175879396984926
200 0.045175879396984926
200 0.04507537688442211
200 0.045025125628140705
200 0.04492462311557789
200 0.045175879396984926
625 0.00998974358974359
625 0.00998974358974359
625 0.009994871794871794
625 0.009994871794871794
625 0.01
625 0.01
625 0.01
625 0.00998974358974359
625 0.00998974358974359
625 0.01
1296 0.004907288240621574
1296 0.004906096572763239
1296 0.004906096572763239
1296 0.004904904904904905
1296 0.004904904904904905
1296 0.004907288240621574
1296 0.004907288240621574
1296 0.004904904904904905
1296 0.004906096572763239
1296 0.004907288240621574
400 0.09784461152882205
400 0.09740601503759398
400 0.09773182957393484
400 0.09759398496240601
400 0.09743107769423559
400 0.0974185463659148
400 0.09790726817042607
400 0.09773182957393484
400 0.0974185463659148
400 0.09740601503759398
400 0.015012531328320802
400 0.015012531328320802
400 0.015012531328320802
400 0.015
400 0.015
400 0.015012531328320802
400 0.015012531328320802
400 0.015025062656641604
400 0.015025062656641604
400 0.015
600 0.09752365052865887
600 0.09759599332220367
600 0.09755147468002226
600 0.09737340011129661
600 0.0974680022259321
600 0.09769616026711185
600 0.09740678909293267
600 0.09764051196438508
600 0.09762938230383973
600 0.09747913188647746
200 0.09844221105527638
200 0.09778894472361808
200 0.0978391959798995
200 0.09814070351758794
200 0.09819095477386934
200 0.09829145728643215
200 0.09829145728643215
200 0.0978391959798995
200 0.09793969849246231
200 0.09768844221105527
625 0.010625641025641026
625 0.010635897435897436
625 0.01063076923076923
625 0.01064102564102564
625 0.010635897435897436
625 0.010625641025641026
625 0.01063076923076923
625 0.010635897435897436
625 0.01063076923076923
625 0.01063076923076923
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
1296 0.00429000429000429
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007506265664160401
400 0.007518796992481203
400 0.007493734335839599
400 0.007518796992481203
400 0.007493734335839599
400 0.007518796992481203
400 0.007518796992481203
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
800 0.007503128911138923
800 0.007509386733416771
800 0.007503128911138923
800 0.007496871088861076
800 0.007496871088861076
800 0.007503128911138923
800 0.007503128911138923
800 0.007503128911138923
800 0.007487484355444305
800 0.007496871088861076
400 0.020451127819548873
400 0.020451127819548873
400 0.020388471177944862
400 0.02050125313283208
400 0.020350877192982456
400 0.020513784461152883
400 0.020601503759398496
400 0.020451127819548873
400 0.020401002506265663
400 0.020526315789473684
1296 0.0052123552123552125
1296 0.0052123552123552125
1296 0.0052123552123552125
1296 0.005215930215930216
1296 0.0052123552123552125
1296 0.0052135468802135465
1296 0.0052123552123552125
1296 0.005211163544496878
1296 0.0052135468802135465
1296 0.0052135468802135465
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
800 0.0037546933667083854
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.015025125628140703
200 0.015025125628140703
200 0.01507537688442211
200 0.015025125628140703
200 0.015025125628140703
200 0.030100502512562813
200 0.030050251256281406
200 0.03
200 0.03015075376884422
200 0.03
200 0.03
200 0.03015075376884422
200 0.030050251256281406
200 0.030050251256281406
200 0.030050251256281406
625 0.01
625 0.009994871794871794
625 0.01
625 0.01
625 0.00998974358974359
625 0.01
625 0.00998974358974359
625 0.009994871794871794
625 0.01
625 0.01
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
400 0.007518796992481203
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
256 0.023713235294117646
256 0.023682598039215685
256 0.023651960784313725
256 0.023682598039215685
256 0.023713235294117646
256 0.023713235294117646
256 0.023682598039215685
256 0.023682598039215685
256 0.023682598039215685
256 0.023651960784313725
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
800 0.011264080100125156
256 0.023713235294117646
256 0.023682598039215685
256 0.023713235294117646
256 0.023713235294117646
256 0.023682598039215685
256 0.023682598039215685
256 0.023651960784313725
256 0.023651960784313725
256 0.023651960784313725
256 0.023682598039215685
256 0.022120098039215687
256 0.022150735294117648
256 0.022120098039215687
256 0.022150735294117648
256 0.022120098039215687
256 0.022150735294117648
256 0.022150735294117648
256 0.022150735294117648
256 0.022150735294117648
256 0.022120098039215687
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.011254693366708386
800 0.011248435544430538
800 0.011257822277847308
800 0.011239048811013768
800 0.011257822277847308
800 0.011257822277847308
800 0.011248435544430538
800 0.011239048811013768
800 0.011248435544430538
800 0.011254693366708386
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
256 0.020588235294117647
800 0.007503128911138923
800 0.0075
800 0.007503128911138923
800 0.007496871088861076
800 0.007496871088861076
800 0.0075
800 0.0075
800 0.0075
800 0.007496871088861076
800 0.007503128911138923
200 0.029949748743718592
200 0.030100502512562813
200 0.030100502512562813
200 0.03015075376884422
200 0.030050251256281406
200 0.03
200 0.030100502512562813
200 0.03015075376884422
200 0.030050251256281406
200 0.030050251256281406
400 0.020476190476190478
400 0.020538847117794485
400 0.020463659147869673
400 0.020526315789473684
400 0.020538847117794485
400 0.020463659147869673
400 0.020526315789473684
400 0.020463659147869673
400 0.020601503759398496
400 0.020588972431077695
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
800 0.011251564455569461
800 0.011248435544430538
800 0.011251564455569461
800 0.01124217772215269
800 0.011257822277847308
800 0.011235919899874844
800 0.01124217772215269
800 0.011254693366708386
800 0.011251564455569461
800 0.01123279098873592
1296 0.0052123552123552125
1296 0.005215930215930216
1296 0.005214738548071881
1296 0.0052123552123552125
1296 0.005211163544496878
1296 0.005214738548071881
1296 0.0052135468802135465
1296 0.0052135468802135465
1296 0.005211163544496878
1296 0.0052135468802135465
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
200 0.1898492462311558
200 0.19040201005025126
200 0.1898492462311558
200 0.1914572864321608
200 0.18959798994974875
200 0.1898492462311558
200 0.19
200 0.19025125628140704
200 0.19120603015075377
200 0.1908040201005025
400 0.020513784461152883
400 0.02048872180451128
400 0.020426065162907268
400 0.02056390977443609
400 0.020426065162907268
400 0.02055137844611529
400 0.02055137844611529
400 0.02050125313283208
400 0.02043859649122807
400 0.02055137844611529
800 0.0037515644555694617
800 0.0037515644555694617
800 0.003748435544430538
800 0.0037546933667083854
800 0.0037515644555694617
800 0.0037546933667083854
800 0.0037515644555694617
800 0.003748435544430538
800 0.0037546933667083854
800 0.0037515644555694617
200 0.19035175879396984
200 0.19070351758793969
200 0.19040201005025126
200 0.1892964824120603
200 0.19040201005025126
200 0.1899497487437186
200 0.18914572864321608
200 0.19085427135678393
200 0.1906532663316583
200 0.19020100502512563
400 0.1900877192982456
400 0.18967418546365913
400 0.18986215538847118
400 0.1900375939849624
400 0.19032581453634084
400 0.19038847117794486
400 0.1900250626566416
400 0.18977443609022557
400 0.1895238095238095
400 0.19006265664160402
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
625 0.008717948717948718
256 0.025245098039215687
256 0.025183823529411765
256 0.025214460784313726
256 0.025275735294117647
256 0.025214460784313726
256 0.025245098039215687
256 0.025214460784313726
256 0.025245098039215687
256 0.025245098039215687
256 0.025183823529411765
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.022556390977443608
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
400 0.015037593984962405
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
800 0.007509386733416771
200 0.045025125628140705
200 0.045025125628140705
200 0.045025125628140705
200 0.0449748743718593
200 0.04507537688442211
200 0.04507537688442211
200 0.04492462311557789
200 0.04512562814070352
200 0.0449748743718593
200 0.04472361809045226
400 0.022518796992481202
400 0.022481203007518796
400 0.0225062656641604
400 0.0225062656641604
400 0.022543859649122807
400 0.02245614035087719
400 0.0225062656641604
400 0.0225062656641604
400 0.022531328320802006
400 0.0225062656641604
1296 0.004907288240621574
1296 0.004907288240621574
1296 0.004907288240621574
1296 0.004907288240621574
1296 0.004906096572763239
1296 0.004902521569188236
1296 0.004907288240621574
1296 0.004906096572763239
1296 0.004906096572763239
1296 0.004904904904904905
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
200 0.03015075376884422
625 0.010635897435897436
625 0.01063076923076923
625 0.010635897435897436
625 0.010615384615384615
625 0.01063076923076923
625 0.010635897435897436
625 0.010635897435897436
625 0.010635897435897436
625 0.01063076923076923
625 0.010635897435897436
200 0.03
200 0.030100502512562813
200 0.030100502512562813
200 0.03015075376884422
200 0.030100502512562813
200 0.03
200 0.03015075376884422
200 0.029949748743718592
200 0.03
200 0.030100502512562813
256 0.023713235294117646
256 0.023682598039215685
256 0.023682598039215685
256 0.023713235294117646
256 0.023682598039215685
256 0.023682598039215685
256 0.023682598039215685
256 0.023682598039215685
256 0.023713235294117646
256 0.023651960784313725
600 0.020228158041179743
600 0.02015025041736227
600 0.02020033388981636
600 0.020194769059543684
600 0.020244852531997773
600 0.02023372287145242
600 0.02015025041736227
600 0.020239287701725096
600 0.02015025041736227
600 0.020239287701725096
200 0.0449748743718593
200 0.04512562814070352
200 0.04512562814070352
200 0.04492462311557789
200 0.045175879396984926
200 0.04507537688442211
200 0.0449748743718593
200 0.04507537688442211
200 0.04492462311557789
200 0.04507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.01507537688442211
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
200 0.04522613065326633
